Tapeats 1,1 Sigma,Tapeats 2,1 Sigma,Lower Bright Angel,1 Sigma,Bright Angel,1 Sigma,Upper Bright Angel,1 Sigma,Temple Butte 1,1 Sigma,Temple Butte 3,1 Sigma,Surprise Canyon Conglomerate,1 Sigma,Surprise Canyon 06GC149,1 Sigma,Surprise Canyon 2,1 Sigma,Watahomigi,1 Sigma,Manacacha 1,1 Sigma,Basal Wescogame 06GC147,1 Sigma,Esplanade,1 Sigma,Esplanade 06GC156,1 Sigma,Esplanade 06GC155,1 Sigma,Lower Hermit,1 Sigma,Hermit,1 Sigma,Upper Hermit,1 Sigma,Coconino 1,1 Sigma,Coconino 2,1 Sigma,Toroweap 1,1 Sigma,Toroweap 2,1 Sigma,Kaibab,1 Sigma,Kaibab 2,1 Sigma
1445.199438,43.63225206,1455.267295,31.34277604,1653.86513,38.10245851,1665.636054,19.94674772,,,1739.116245,54.63364221,1742.040366,35.43533773,1040.590111,59.74476042,,,1133.456814,34.28543712,2817.553363,33.65333194,979.2147549,47.94768213,1761.804103,41.5164364,1351.038199,21.43235669,1454.546121,31.01212671,1792.252409,22.77131112,1664.01262,10.55686737,1158.455432,123.2480346,2692.305095,18.15766863,1239.756722,181.761291,323.7233544,7.100514987,583.0964687,12.65445915,1178.890055,41.18581856,1076.116688,41.7191645,2640.41081,19.93853093
1455.139302,44.32737985,1731.126322,50.30671576,1753.660433,17.20575231,1449.877379,54.67108929,,,1845.578911,37.50390307,1450.346746,41.16325063,979.1638975,52.72331743,,,1012.392778,16.45003384,1670.020474,34.24152054,1022.360972,53.55715449,1560.032913,30.33885634,1187.077713,24.53632117,1691.439056,18.44463868,1066.17949,28.56402278,1089.39807,95.38815118,2274.544416,10.8804705,576.7326073,6.773885502,503.1078776,17.39512134,691.8496518,12.62657383,335.4549394,4.816994822,1852.175556,23.70179028,1058.108599,18.23716344,2702.755338,25.93785755
1447.951514,43.24160263,1718.050324,28.32495225,1452.765369,20.88695343,1486.056103,13.1861567,,,1882.521073,38.42156735,509.6565968,19.65028069,1433.081184,43.03920892,,,1223.469952,53.56942592,1690.602107,37.72347046,1807.316631,34.19930552,2622.79842,35.93394012,1437.406774,20.41635463,2779.937246,16.87909643,1048.627407,39.94634118,1140.022655,22.25133268,2050.058491,22.30327814,1194.115545,46.50836225,597.8527361,14.03639016,985.9170658,20.43993858,326.0143268,15.41319342,1462.478018,33.52092698,1821.758413,14.20302004,1669.455215,10.93090931
1451.903772,24.74241322,1439.514873,39.48905791,1929.559112,10.65242712,1440.751444,14.6467065,,,1941.662181,23.74804731,1718.440976,40.37207829,2695.207138,10.2447508,,,1779.422361,16.85578201,415.9990565,20.06252243,1074.097209,69.04815865,1852.743392,54.99831775,1630.65461,53.72675759,1611.145395,18.63571087,1682.057311,36.52261186,1680.60739,10.72338336,1701.992817,77.33625283,1355.494728,24.19342454,1450.163886,35.88928204,2745.030945,23.19768565,1024.121122,62.78789783,1021.334972,49.47824044,1002.127573,67.26216826,2870.405822,10.60493403
1829.603309,19.95085458,1670.287583,36.62963209,,,1455.533523,22.69897443,,,1725.641437,45.36765599,1363.264725,20.4717752,1029.32994,66.54750075,,,393.48288,10.88767809,1251.070486,53.05903306,1663.654238,47.02773866,2962.934249,48.07258663,1103.759529,51.62782629,1664.679617,21.83925557,430.6555809,6.457078658,1071.03358,19.21473638,483.9987559,9.762873475,371.2556663,8.484035886,1144.791162,25.50898961,1626.196855,44.09256245,2234.76687,16.74242844,1406.413687,48.15436542,1045.326663,38.57276816,1069.471215,30.03692079
1451.082662,44.59126357,1777.802221,29.2058209,,,1423.712834,22.19315503,,,1693.796778,40.78162819,1751.853466,26.00098365,1077.938106,45.63404198,,,1172.886898,24.77089515,1664.012078,45.34993242,1101.204459,40.39855312,1642.834948,48.65109444,1891.810733,25.56963495,2823.510441,16.32774316,1611.157949,19.75517873,1412.38718,27.12657031,1692.810881,17.12077242,410.7925966,8.904694103,1077.033142,24.78056277,603.0170609,11.55337163,2104.659487,16.85495017,829.5254193,25.7646377,1255.633694,33.65651993,1394.839034,35.04248286
1447.451884,26.6632492,1763.426938,49.01825701,,,1088.394488,27.44928705,,,1730.714479,54.53947757,520.3464013,17.44653177,476.3352068,16.2498366,,,982.1270154,35.11634353,,,2880.957578,37.51910615,1078.175522,72.41254879,1030.040636,57.83872586,1781.838042,18.24363966,1097.336323,20.03517746,1622.602261,16.97955496,2091.244936,11.47484381,,,1699.867454,6.981274328,1078.449718,20.14788364,500.509751,9.893454319,360.0219381,31.79416688,272.6489649,12.70748463,1510.6931,9.282053834
1735.478854,58.70280423,1444.817477,39.08153812,,,1728.789043,17.99795318,,,1774.529217,37.79213087,1698.263667,23.05524762,1075.292544,72.9554225,,,432.8188785,21.02274488,,,1618.671193,35.3813012,451.6431275,8.767323146,1427.858784,51.7512037,1351.300188,44.77090916,1157.302998,33.13852221,1842.60087,8.226082546,590.4245125,23.9836205,,,1330.072481,14.55391829,2011.443119,23.35621273,1769.013631,16.36182797,1071.035964,31.90007973,403.4149754,34.9994463,1096.931074,29.43106013
1697.731412,22.66708531,1458.043834,26.14004048,,,1739.760733,15.18919117,,,1772.258025,15.38040959,1450.590646,71.99071428,1238.26302,57.98259853,,,1076.379736,71.83973092,,,1180.62034,58.5320892,1370.103156,50.38361905,429.0787325,5.770037014,1633.089073,22.29729716,1449.009397,31.41605753,1631.51252,12.57496527,419.5229223,7.063517162,,,1807.679332,10.00777365,1203.326542,38.99508547,1103.738083,33.66843452,975.809289,46.55514557,1789.168276,27.14551683,1300.226641,44.46167748
,,1667.486168,23.16565842,,,1749.362385,9.088070531,,,1765.516738,23.61737032,1696.947966,42.40561013,1000.881564,35.02025876,,,2632.345883,11.68167562,,,1970.664246,46.02036122,2013.863412,21.37941458,1696.195189,34.65679588,1774.260018,18.2539534,1115.522072,31.54289627,1045.914721,55.39388553,1619.757192,11.0474684,,,1655.072007,13.39222337,1868.871187,36.47129759,1669.917393,42.51934814,1716.477704,49.49471918,300.5070146,12.30228913,1445.487848,20.02696241
,,1682.472543,40.4496683,,,1783.946862,11.85568042,,,1740.422985,33.40156245,1252.163941,61.75824423,1215.326555,40.07255661,,,1093.584701,27.80046429,,,1771.374833,48.57350727,1178.909504,41.68857071,1206.527084,43.56921743,1116.1716,26.85951998,1027.34102,30.94776525,1130.75791,19.94093707,1326.947113,14.04000503,,,1099.22302,39.24178967,570.5270934,6.508169083,,,2796.189993,37.81798347,1651.525171,29.91566529,1234.788758,11.93313813
,,1453.265603,45.01204592,,,1447.9313,24.34777908,,,1700.4507,53.12614594,1687.36439,58.87650904,1116.172726,16.94816185,,,1517.720158,56.36473815,,,1650.958985,56.38337391,1725.35811,20.06279179,1770.611009,24.11433488,977.0797905,37.71081431,1881.626963,24.31742164,,,1068.582551,84.61311697,,,1631.938472,7.152373621,1823.403271,47.40160779,,,1842.359496,25.16357208,872.2149754,29.04204886,983.4032789,33.93992408
,,1458.391326,19.03608905,,,1752.60687,9.863350414,,,1894.822025,43.83647967,1456.06212,42.81471098,1190.728685,10.49566382,,,1015.007441,51.19040076,,,1296.618789,48.25150032,1711.022379,35.03247149,1786.748798,28.43186591,1434.271552,38.92356683,1247.497858,21.43461483,,,2223.154839,8.26164095,,,328.5377006,7.558235454,1550.043909,18.83102606,,,1652.713709,25.08512818,2026.229596,28.61128519,1458.411096,21.62547115
,,1742.840467,22.03858346,,,1470.767447,12.98968586,,,,,,,1663.146046,18.46841727,,,1074.937464,41.12525483,,,,,,,1204.342157,62.16892146,,,,,,,,,,,1663.119555,44.50169904,1136.928804,59.91491569,,,1920.241407,24.21298407,592.4028788,13.35757291,1642.619309,41.31642167
,,1743.836759,53.40661643,,,1715.315577,16.31883447,,,,,,,1081.397324,20.55860761,,,,,,,,,,,2747.939737,31.56310081,,,,,,,,,,,1445.107925,16.6965282,1526.200936,41.65745356,,,,,324.5191761,8.196997825,398.6503792,22.9620238
,,1447.731285,45.73972145,,,1669.936589,16.47751141,,,,,,,1068.834802,28.26388059,,,,,,,,,,,1130.46764,37.70521949,,,,,,,,,,,,,2055.51633,31.7767423,,,,,1733.802519,24.05382824,1420.14132,30.51812596
,,1735.87258,37.61676063,,,1461.729974,13.3380526,,,,,,,1696.503508,32.85993777,,,,,,,,,,,,,,,,,,,,,,,,,2947.316895,27.45995262,,,,,535.4672666,10.37940479,,
,,1444.253612,53.74017221,,,1724.401176,10.08983206,,,,,,,1194.914838,21.18341519,,,,,,,,,,,,,,,,,,,,,,,,,552.7022639,16.31333021,,,,,,,,
,,1737.437138,24.39639734,,,,,,,,,,,725.6893402,17.20480568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1824.055967,31.26643458,,,,,,,,,,,959.0550424,80.89964668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1444.597027,28.38358402,,,,,,,,,,,1515.359453,18.70025297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1671.635958,48.96303751,,,,,,,,,,,1049.609001,51.47517817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,479.4195339,12.40494399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,436.4913846,23.1535956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1792.277733,31.98006476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,470.2491767,29.50718413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2004.547009,21.26569972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1380.37123,36.27617735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1012.47964,28.46739724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,965.3995912,68.06971845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,426.6681614,6.1153096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,962.5689221,38.57859672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1090.284638,54.19864586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,946.0068715,59.68866158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1877.995611,10.39825276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1206.965224,28.66411722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1065.906938,14.89442171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,976.1556483,44.47928119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,538.3429562,28.21026687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1022.035935,48.39493294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1177.239671,28.83498546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2180.145237,8.487028673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1685.129558,14.33762859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1156.462482,43.32765202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,946.541457,16.56748361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1525.811381,31.11111994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1456.16501,60.41919135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1016.662472,98.17255282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1116.866605,55.20339011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1442.147563,7.252056823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1255.871003,34.41825345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1070.34075,39.11936153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2704.956761,12.16479852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1075.668667,48.5214783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,961.6646898,64.58785951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1041.824292,33.25857115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1098.626669,12.62002202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1144.301191,55.99521323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1117.94821,49.94986892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1307.598766,34.0889866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,380.6166893,9.908871933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1454.023786,18.74805253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1326.911881,31.25186876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,624.2827234,22.25482005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,447.6773311,9.430513164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1445.823114,18.70710685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1418.073309,44.85404814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1130.423548,59.80039818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,739.766317,15.28815926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1394.449949,34.06212403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1637.628321,15.31922907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1067.70221,51.99706149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1450.294154,32.89477457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1646.557041,19.05353626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1461.163027,29.19816662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1324.001405,67.25212859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1896.928977,45.56203208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1056.462209,54.78279773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1529.127474,54.00719326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,569.6267523,15.97397024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,464.0632217,17.54810548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,868.1952632,30.22642945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,479.5281711,25.86712794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1656.758835,66.39030918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1230.055556,43.70497958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1881.865306,70.46521941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1446.795602,49.98501403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1158.298842,49.3698905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1877.16281,24.70085616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1019.450998,58.78834666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1243.977061,39.45589026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,484.7667975,27.99934692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1088.602349,166.6908657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1431.854684,64.65162068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1851.219557,14.0639815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,965.0078979,93.39737515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1268.125756,29.35511093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1650.051167,27.97534392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1055.585412,44.57535538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1669.594202,13.27712044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1637.274093,83.32580034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1664.369675,44.03317249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1626.951085,42.76312466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1689.906947,14.96072256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1738.855892,23.53715373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1182.421054,36.3948196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
